loss,mape,val_loss,val_mape
0.03616439178586006,293856.90625,0.008945152163505554,108.3023452758789
0.007836753502488136,83831.546875,0.006820088718086481,75.52890014648438
0.007007496431469917,81917.9375,0.0067671299912035465,62.73694610595703
0.006736661773175001,75766.2265625,0.007225340232253075,58.02452850341797
0.006260749418288469,82804.5625,0.0065787676721811295,72.16970825195312
0.006031060591340065,80927.6640625,0.0058240732178092,58.06845474243164
0.005776682402938604,74086.859375,0.005310876294970512,59.285186767578125
0.005513153970241547,73691.5859375,0.005172487813979387,57.17941665649414
0.005289816297590733,78035.7890625,0.0049096825532615185,58.8342399597168
0.005199009086936712,63518.50390625,0.004890495911240578,67.56188201904297
0.004973056726157665,72175.5390625,0.004643798805773258,57.0920295715332
0.004862617701292038,71954.171875,0.00444085942581296,59.028106689453125
0.004775655455887318,81313.4609375,0.004419227130711079,56.93691635131836
0.00470062717795372,73848.546875,0.004281245172023773,56.12439727783203
0.004600090440362692,87098.8125,0.004570098128169775,53.984344482421875
0.0045824008993804455,63183.39453125,0.0041606915183365345,59.56975555419922
0.004417021293193102,72745.0234375,0.004205944482237101,61.236473083496094
0.004337069112807512,65380.58984375,0.0040661790408194065,55.5842170715332
0.0044065373949706554,67445.0234375,0.0043302723206579685,54.54718780517578
0.004358658101409674,73258.7890625,0.004827302414923906,51.05613327026367
0.004272294696420431,79442.0,0.003982193768024445,55.50616455078125
0.004234709311276674,75808.7265625,0.0038903728127479553,56.53453826904297
0.004220726899802685,66518.859375,0.003970518708229065,53.648040771484375
0.004220801405608654,78679.96875,0.0039345091208815575,58.37592315673828
0.004172011278569698,77423.15625,0.004559890832751989,52.39410400390625
0.004176394082605839,70985.4921875,0.004256099462509155,51.184608459472656
0.0041314829140901566,72907.59375,0.004035696852952242,50.8701286315918
0.004041906911879778,69597.3671875,0.0038408145774155855,53.942562103271484
0.004040312021970749,62128.109375,0.003857287811115384,51.512508392333984
0.0040296511724591255,68602.7265625,0.003729910124093294,54.51972198486328
0.004003467038273811,62742.51953125,0.0038695414550602436,50.826175689697266
0.003977220039814711,72088.015625,0.003924956079572439,50.82816696166992
0.00392300495877862,61731.2109375,0.003634896595031023,51.59239959716797
0.003896510461345315,69809.046875,0.003737212158739567,50.28001403808594
0.003874776652082801,78714.875,0.0038540964014828205,50.2846794128418
0.0038538395892828703,63634.76171875,0.003957145847380161,47.744773864746094
0.0038129817694425583,58668.48046875,0.003691901918500662,46.98591232299805
0.0037776301614940166,64243.8984375,0.003702655201777816,46.581634521484375
0.0037177172489464283,67424.375,0.00339727895334363,47.9030876159668
0.0036544911563396454,61050.7265625,0.0038235215470194817,43.95784378051758
0.0036398600786924362,67094.6640625,0.003323768265545368,45.97999572753906
0.0036562264431267977,57343.36328125,0.003584153950214386,41.43178939819336
0.0036259861662983894,63766.1015625,0.0034728399477899075,42.710269927978516
0.003584611462429166,59831.859375,0.003332638181746006,40.736900329589844
0.003501455532386899,46563.125,0.003188347676768899,42.73880386352539
0.003470745636150241,59581.80859375,0.003679688088595867,36.98386001586914
0.0034546698443591595,54715.953125,0.0032146598678082228,39.25430679321289
0.003414133796468377,50993.85546875,0.003167763352394104,39.79007339477539
0.003442129585891962,53820.6015625,0.0030297748744487762,39.0884895324707
0.003375948639586568,67688.859375,0.0030721700750291348,37.83749771118164
0.0033898432739079,46342.79296875,0.003001387696713209,38.8635139465332
0.0033628197852522135,50258.43359375,0.0035593861248344183,36.75307846069336
0.0033761588856577873,51675.19140625,0.0030008582398295403,38.023704528808594
0.003333433298394084,54700.91796875,0.0029933489859104156,39.060546875
0.0033656058367341757,50294.71484375,0.003099636407569051,34.29344177246094
0.003308955579996109,47138.0078125,0.0029973560012876987,35.600616455078125
0.003348926780745387,55001.1953125,0.0034592528827488422,32.85050964355469
0.0033477735705673695,55221.8828125,0.003119042608886957,34.68608474731445
0.003290001768618822,50938.90625,0.0029843668453395367,37.72932815551758
0.0032754484564065933,43274.99609375,0.0029758757445961237,36.30034255981445
0.003295955015346408,48480.234375,0.0029428782872855663,37.785160064697266
0.0033187824301421642,46084.45703125,0.0029360209591686726,39.26611328125
0.0032890227157622576,49130.62890625,0.0032959941308945417,32.36384201049805
0.0032923968974500895,49160.56640625,0.0032785064540803432,33.12324905395508
0.0032212669029831886,49115.546875,0.0038088581059128046,31.64053726196289
0.0032659515272825956,52717.484375,0.003463595639914274,32.25531768798828
0.0032657550182193518,45689.78125,0.003287253202870488,33.83321762084961
0.0032526871655136347,48022.10546875,0.0029386100359261036,35.57344436645508
0.003275068011134863,41502.9453125,0.0029166594613343477,38.0002326965332
0.003287722123786807,44798.6171875,0.003064473159611225,32.99300765991211
0.0032823055516928434,48043.52734375,0.002987898653373122,34.86961364746094
0.0032030614092946053,52481.9609375,0.003031953237950802,34.57439422607422
0.0032287861686199903,49997.125,0.003050739411264658,32.46098709106445
0.003226884175091982,55663.9453125,0.0030797256622463465,32.16796875
0.0032451297156512737,46687.52734375,0.00298018055036664,33.727394104003906
0.0032335452269762754,46807.37890625,0.0029608523473143578,33.757240295410156
0.003253280185163021,48544.0703125,0.003064587013795972,31.889665603637695
0.003219751873984933,46200.56640625,0.0030521531589329243,33.29020309448242
0.0032021128572523594,40523.56640625,0.002916904166340828,34.4570426940918
0.0032413925509899855,42350.76953125,0.002936392091214657,35.12167739868164
0.0031970259733498096,48992.55859375,0.00291818636469543,34.79338073730469
0.003218953963369131,54856.85546875,0.0033623212948441505,32.1927375793457
0.0032160955015569925,43364.5078125,0.0028942502103745937,36.25974655151367
0.0031926899682730436,47101.09765625,0.0030177764128893614,32.43683624267578
0.0031461718026548624,47894.375,0.0036780175287276506,30.04885482788086
0.0031935758888721466,46881.17578125,0.003258406650274992,31.03316307067871
0.0032080458477139473,42699.13671875,0.002918981248512864,33.1029167175293
0.0032017086632549763,43518.35546875,0.0029554693028330803,33.83573913574219
0.0032020434737205505,42471.5625,0.0031488651875406504,28.87449836730957
0.0031705619767308235,45002.765625,0.0033194939605891705,29.235231399536133
0.0031875313725322485,42102.4296875,0.0028943647630512714,34.06238555908203
0.0031651605386286974,38994.32421875,0.0033314889296889305,30.4627742767334
0.0031594596803188324,46301.5625,0.0029065064154565334,35.457489013671875
0.00319067039526999,47216.4140625,0.0031458197627216578,29.974218368530273
0.003153465688228607,37111.03515625,0.0031061938498169184,31.110288619995117
0.0031725119333714247,40292.671875,0.0030566630885004997,30.560922622680664
0.003175422316417098,39668.29296875,0.0029217831324785948,32.989784240722656
0.003181245643645525,47989.0625,0.002919547725468874,32.71212387084961
0.0031631372403353453,47154.02734375,0.002933820243924856,32.78546905517578
0.0031608848366886377,41272.0078125,0.0031488589011132717,28.548973083496094
0.003139106323942542,42423.16015625,0.003213724819943309,30.297834396362305
0.0031607686541974545,41349.9296875,0.0028689783066511154,33.88972091674805
0.0031254340428858995,41665.6875,0.0030093095265328884,33.031009674072266
0.003165374044328928,47957.03125,0.002867672359570861,33.67694091796875
0.0031144593376666307,39175.390625,0.0031060511246323586,29.231008529663086
0.003148984396830201,43782.96484375,0.002867618342861533,34.08608627319336
0.003119150409474969,45969.59375,0.00302446773275733,28.766544342041016
0.0031114162411540747,47680.5390625,0.0029574090149253607,39.30708694458008
0.0031252906192094088,37402.87890625,0.0038383000064641237,27.45330810546875
0.003122984431684017,36382.63671875,0.002964116632938385,30.083826065063477
0.0031140190549194813,49831.04296875,0.0032277607824653387,28.527294158935547
0.0031176218762993813,43947.80078125,0.002879018895328045,31.184837341308594
0.0031361770816147327,45621.10546875,0.003041207091882825,31.032312393188477
0.0031297211535274982,40495.94921875,0.0032527241855859756,27.443389892578125
0.003111602971330285,39463.6640625,0.0029960640240460634,32.71259307861328
0.0030917346011847258,41990.41796875,0.0028595998883247375,33.6165657043457
0.003115040948614478,42895.0703125,0.0028602725360542536,31.552824020385742
0.0031044133938848972,45131.94140625,0.002861493267118931,31.209484100341797
0.0030666599050164223,37176.8203125,0.0030595287680625916,30.557308197021484
0.0030794760677963495,41216.8984375,0.0033128850627690554,27.325233459472656
0.0030948868952691555,42852.4609375,0.00300410995259881,28.49152946472168
0.0030944764148443937,41413.3671875,0.002841384382918477,33.24443054199219
