,SCATS Number,Location,CD_MELWAY,NB_LATITUDE,NB_LONGITUDE,HF VicRoads Internal,VR Internal Stat,VR Internal Loc,NB_TYPE_SURVEY,Date,V00,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,Identifier
2778,4051,SEVERN_ST S of DONCASTER_RD,046 B02,-37.79418,145.06955,-1,389,5,1,2006-10-20,2,0,1,3,0,1,2,0,0,0,1,1,0,0,1,0,1,0,0,6,2,1,1,1,2,7,6,9,12,12,17,23,27,41,45,40,25,14,14,19,21,21,16,17,19,18,20,21,21,24,20,17,25,18,24,16,16,14,26,22,21,47,49,44,50,39,39,31,45,45,50,43,38,33,22,24,20,23,13,11,6,5,3,6,4,3,5,2,3,4,5,7,7,4,2,2,4051 - -1
2779,4051,SEVERN_ST S of DONCASTER_RD,046 B02,-37.79418,145.06955,-1,389,5,1,2006-10-21,1,3,3,1,1,1,0,1,1,1,0,1,1,0,3,1,1,0,2,2,1,1,0,0,1,2,3,4,1,1,7,9,10,11,14,25,20,17,21,18,22,12,20,29,24,25,18,31,31,19,30,31,23,19,28,19,14,24,22,21,27,15,22,17,20,21,15,14,21,27,23,18,18,21,13,24,21,8,11,5,6,10,8,6,8,4,3,2,5,2,3,5,7,7,3,2,4051 - -1
2780,4051,SEVERN_ST S of DONCASTER_RD,046 B02,-37.79418,145.06955,-1,389,5,1,2006-10-22,4,3,3,4,2,1,2,3,2,0,1,2,0,0,0,2,2,2,0,0,0,0,0,1,3,3,4,6,3,2,4,5,5,6,8,9,11,15,13,17,11,24,13,19,18,17,20,27,22,14,18,16,25,15,15,10,20,14,23,23,16,15,12,20,16,16,16,10,11,12,14,18,19,11,15,7,7,8,7,0,5,3,10,7,7,5,2,3,2,6,0,5,3,0,2,1,4051 - -1
2781,4051,SEVERN_ST S of DONCASTER_RD,046 B02,-37.79418,145.06955,-1,389,5,1,2006-10-23,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,1,3,6,6,5,5,11,11,14,28,37,41,43,42,28,16,21,19,14,15,25,16,15,17,17,17,18,17,17,17,23,21,13,14,17,16,19,19,24,39,47,48,43,30,35,41,50,48,55,43,40,35,20,15,18,11,11,12,10,6,10,14,11,10,5,6,5,4,4,4,1,1,2,0,4051 - -1
2782,4051,SEVERN_ST S of DONCASTER_RD,046 B02,-37.79418,145.06955,-1,389,5,1,2006-10-24,2,2,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,5,1,0,2,5,4,8,4,10,11,20,15,20,41,45,52,41,23,20,18,18,16,23,23,24,16,17,14,18,17,13,16,18,16,14,22,20,15,15,18,21,28,48,39,52,51,39,28,41,50,47,57,52,40,35,29,25,15,18,10,11,8,11,9,9,5,7,8,3,1,6,3,1,5,2,3,2,4051 - -1
2783,4051,SEVERN_ST S of DONCASTER_RD,046 B02,-37.79418,145.06955,-1,389,5,1,2006-10-25,4,1,2,1,0,0,1,1,0,2,2,0,0,0,0,1,1,0,1,1,6,0,1,1,6,4,7,7,9,15,22,28,39,37,43,41,27,20,23,25,11,24,13,12,19,22,12,20,16,14,23,20,11,20,15,17,11,11,14,18,27,46,39,46,37,36,34,41,40,51,50,48,40,31,25,23,15,19,17,9,10,6,8,6,9,5,6,4,9,3,7,2,3,0,2,3,4051 - -1
2784,4051,SEVERN_ST S of DONCASTER_RD,046 B02,-37.79418,145.06955,-1,389,5,1,2006-10-26,0,0,0,0,2,1,1,0,1,0,1,0,0,1,1,0,1,0,1,3,2,1,2,5,3,3,8,3,7,10,22,22,27,32,37,44,28,22,17,14,21,20,19,17,17,22,17,26,18,15,17,16,20,19,23,24,17,17,16,19,23,47,48,48,40,33,40,35,39,47,58,34,39,43,32,32,24,22,10,6,12,10,10,8,11,10,8,5,9,5,8,8,5,0,3,2,4051 - -1
2785,4051,SEVERN_ST S of DONCASTER_RD,046 B02,-37.79418,145.06955,-1,389,5,1,2006-10-27,0,0,2,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,3,2,2,0,6,5,6,6,10,15,7,18,28,42,36,48,40,31,22,20,19,17,14,12,15,21,17,19,10,21,20,18,17,23,19,20,13,19,17,21,22,30,45,44,50,43,40,37,44,46,47,49,43,41,34,27,20,18,18,14,10,10,7,5,6,4,7,7,3,4,5,4,6,6,5,5,3,4051 - -1
2786,4051,SEVERN_ST S of DONCASTER_RD,046 B02,-37.79418,145.06955,-1,389,5,1,2006-10-28,6,5,2,3,1,1,2,0,2,1,0,1,1,0,2,1,1,0,1,2,3,0,1,1,1,2,3,2,7,3,3,6,9,9,10,21,17,17,20,15,18,23,18,27,22,30,21,25,24,25,27,25,20,24,21,20,21,17,20,20,21,19,22,21,19,21,10,17,16,20,18,15,22,20,19,24,22,13,10,3,5,6,4,9,7,8,9,8,7,4,8,2,4,6,5,5,4051 - -1
2787,4051,SEVERN_ST S of DONCASTER_RD,046 B02,-37.79418,145.06955,-1,389,5,1,2006-10-29,4,5,5,1,1,1,1,0,0,0,0,0,1,1,0,2,0,2,0,0,0,1,1,1,1,0,1,2,2,4,2,3,5,5,5,8,11,9,11,10,15,22,20,23,12,10,19,22,18,17,12,12,17,14,14,15,18,15,13,13,20,18,14,22,23,12,16,15,14,17,13,15,11,8,12,15,12,7,6,6,8,10,9,8,7,8,5,2,2,3,2,2,2,0,2,1,4051 - -1
2788,4051,SEVERN_ST S of DONCASTER_RD,046 B02,-37.79418,145.06955,-1,389,5,1,2006-10-30,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,1,0,0,1,2,1,1,0,3,4,3,8,4,5,15,22,25,27,41,43,42,21,20,15,15,18,17,19,16,17,17,19,18,22,16,16,17,27,22,17,23,15,17,22,16,33,36,43,46,36,30,35,43,39,53,46,43,33,32,32,18,18,13,16,10,10,7,3,8,13,7,6,4,3,1,7,2,1,1,2,1,4051 - -1
2789,4051,SEVERN_ST S of DONCASTER_RD,046 B02,-37.79418,145.06955,-1,389,5,1,2006-10-31,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6,2,1,0,0,5,1,7,10,9,13,17,28,41,35,36,40,34,18,18,22,15,13,12,10,17,21,15,15,17,13,16,17,23,23,23,17,15,14,13,22,24,45,46,46,46,33,34,42,49,47,46,43,33,32,30,23,16,21,9,12,14,6,12,12,7,8,5,7,4,3,5,3,1,0,2,3,4051 - -1
