,NB_LATITUDE,NB_LONGITUDE,Date,V00,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,Identifier
10,-37.79471,145.0612,2006-10-11,0,1,3,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,3,1,1,1,2,1,6,6,9,16,16,16,20,27,36,29,31,32,27,12,15,18,11,15,19,24,32,24,21,30,32,27,21,31,29,31,22,19,24,24,20,30,43,44,32,30,45,32,32,46,43,48,58,48,47,27,27,26,28,17,22,13,16,9,8,18,11,10,6,8,6,11,4,3,1,5,0,4030 - 9334
11,-37.79471,145.0612,2006-10-12,2,1,2,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,3,1,1,1,1,8,5,7,11,8,14,13,20,26,34,38,44,31,17,30,31,20,21,23,19,14,23,28,34,32,28,23,17,29,29,17,18,25,24,26,22,30,32,51,41,29,29,34,43,37,47,43,51,59,47,29,27,28,19,13,19,22,23,12,12,20,9,10,12,2,8,10,5,3,6,2,3,4030 - 9334
12,-37.79471,145.0612,2006-10-13,1,3,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,3,3,3,1,1,2,5,5,9,11,9,13,18,27,23,28,34,31,40,34,21,13,18,24,18,24,20,30,24,27,30,30,25,21,32,31,30,13,14,19,27,20,25,32,51,49,36,32,47,36,53,48,56,68,59,49,39,30,22,22,18,16,13,10,16,7,10,10,6,12,9,11,12,7,6,9,6,7,4030 - 9334
13,-37.79471,145.0612,2006-10-14,4,3,3,1,2,3,5,0,1,1,1,3,3,0,1,1,0,0,3,1,1,0,3,1,2,3,4,6,8,8,9,8,10,17,18,33,23,15,24,28,22,16,28,32,29,33,40,31,29,31,48,36,35,25,30,27,33,21,21,27,25,24,17,29,27,24,28,33,24,36,33,30,28,33,26,27,22,11,11,9,10,6,6,11,9,4,10,5,10,6,7,7,8,7,9,2,4030 - 9334
14,-37.79471,145.0612,2006-10-15,10,4,7,4,6,1,3,5,3,2,2,3,1,1,0,4,1,2,0,2,0,3,1,2,0,0,4,4,4,4,7,0,12,12,14,15,18,18,27,11,20,20,29,27,24,26,25,34,30,33,29,20,25,25,19,17,25,25,25,22,31,30,38,24,24,21,33,25,21,17,23,22,15,23,19,18,14,10,7,7,10,6,6,7,8,4,10,8,3,3,3,3,1,3,4,1,4030 - 9334
15,-37.79471,145.0612,2006-10-16,2,2,0,1,1,0,0,3,1,0,0,2,0,1,0,0,0,0,0,4,0,0,0,3,3,5,7,10,6,16,13,19,18,33,34,34,32,16,18,13,18,21,16,8,22,24,24,21,17,24,20,29,24,21,22,22,19,27,27,26,24,39,47,39,36,47,32,36,39,54,54,52,51,37,40,27,26,22,10,13,12,16,12,13,11,4,6,11,12,7,4,4,4,4,3,4,4030 - 9334
16,-37.79471,145.0612,2006-10-17,2,0,2,0,1,1,0,0,1,0,1,2,0,0,3,0,0,0,1,3,2,0,2,2,7,4,8,10,16,19,16,21,28,21,34,31,27,20,17,13,15,21,17,22,17,15,23,21,24,16,18,17,20,17,21,16,31,15,27,26,29,36,36,28,37,34,38,27,44,45,54,58,60,54,25,40,24,24,14,18,12,12,8,18,2,10,11,7,9,7,3,2,3,2,1,7,4030 - 9334
17,-37.79471,145.0612,2006-10-18,2,1,2,1,1,0,0,0,1,1,1,1,0,0,2,1,1,1,0,0,4,0,0,1,7,5,7,8,17,14,20,21,27,31,43,26,25,22,16,20,21,18,22,19,21,28,25,18,30,23,27,17,25,22,26,24,20,26,20,23,23,22,34,40,31,30,33,27,43,41,54,59,46,38,28,27,33,35,24,17,9,14,7,12,7,5,12,15,7,11,8,10,5,5,4,0,4030 - 9334
18,-37.79471,145.0612,2006-10-19,3,4,2,2,3,2,1,2,0,1,2,0,1,0,1,0,2,1,2,1,4,1,0,2,3,7,10,10,12,13,18,20,31,28,32,31,20,26,18,13,25,22,26,20,16,21,29,33,18,17,29,27,28,31,24,27,30,22,31,27,25,32,37,39,38,44,29,39,41,46,41,58,62,51,32,27,33,35,15,25,17,19,26,19,11,10,8,9,8,10,6,6,3,5,4,4,4030 - 9334
19,-37.79471,145.0612,2006-10-20,1,4,2,1,1,3,2,0,3,0,1,1,0,0,0,1,1,2,2,2,4,0,1,2,4,4,8,11,14,17,20,20,29,36,23,35,25,22,23,13,14,25,13,19,25,23,21,21,26,25,27,22,32,36,27,25,29,25,29,37,30,43,42,33,41,31,36,38,52,62,53,58,59,48,31,31,20,10,20,20,18,16,9,9,8,8,9,7,15,8,4,10,8,6,8,8,4030 - 9334
20,-37.79471,145.0612,2006-10-21,11,6,6,2,5,3,2,0,3,1,2,1,2,0,2,0,0,0,1,2,1,0,6,1,2,2,8,1,9,7,15,13,13,20,14,22,27,20,26,26,33,26,22,30,30,27,26,24,33,38,46,42,34,27,28,30,30,35,33,19,28,27,29,26,29,21,39,23,33,24,29,29,26,23,34,26,16,17,20,10,13,6,17,6,7,10,9,11,9,15,16,13,15,11,10,5,4030 - 9334
21,-37.79471,145.0612,2006-10-22,9,3,11,12,7,6,2,6,0,5,1,1,1,0,3,1,0,0,0,2,0,2,4,0,1,3,3,1,4,12,5,5,2,10,9,21,8,19,17,26,12,30,27,26,25,29,29,27,37,36,32,39,29,15,30,29,27,29,21,20,34,34,31,28,34,29,27,37,44,33,33,38,22,19,27,17,12,19,10,0,11,6,8,7,11,7,7,3,10,10,3,5,5,4,5,2,4030 - 9334
22,-37.79471,145.0612,2006-10-23,2,1,1,2,4,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,3,2,1,1,3,4,9,12,11,11,13,20,24,23,28,38,25,15,16,16,18,19,17,24,22,19,24,26,22,21,18,22,19,24,23,14,15,19,19,26,35,33,34,45,28,41,29,48,47,58,46,58,42,36,28,33,22,23,8,20,11,12,12,22,12,6,7,7,10,6,7,7,2,3,5,4,4030 - 9334
23,-37.79471,145.0612,2006-10-24,0,1,2,0,0,4,0,0,0,0,2,0,1,0,0,0,1,0,2,1,2,1,1,4,5,6,5,14,8,11,14,24,22,28,41,26,31,23,24,21,20,25,15,22,18,19,21,20,27,22,14,23,27,26,32,17,19,25,35,26,32,28,35,50,35,34,46,36,43,61,54,61,60,47,30,22,24,19,17,15,14,14,8,12,11,8,10,9,16,9,4,7,6,7,7,3,4030 - 9334
24,-37.79471,145.0612,2006-10-25,1,4,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,0,4,6,11,6,10,22,23,23,33,31,35,31,33,16,18,16,26,19,21,19,22,18,19,19,21,23,30,29,21,32,19,31,20,24,27,26,18,32,39,42,29,44,33,33,53,52,54,54,55,35,39,24,27,23,20,5,18,14,10,7,8,7,8,12,7,6,6,6,4,5,6,1,4030 - 9334
25,-37.79471,145.0612,2006-10-26,2,2,2,1,1,1,0,1,2,0,0,1,0,0,2,0,1,0,2,1,1,1,2,3,1,7,6,15,10,12,16,27,33,31,30,30,35,25,23,20,18,26,23,19,14,23,30,26,31,22,21,30,35,26,25,27,28,38,34,30,19,29,45,40,32,49,38,43,53,46,54,58,59,48,36,27,27,33,18,13,18,10,15,21,11,14,15,16,17,11,11,5,6,0,8,1,4030 - 9334
26,-37.79471,145.0612,2006-10-27,3,3,1,2,2,1,0,1,0,0,2,0,0,1,0,0,0,1,1,0,2,0,2,0,5,2,9,11,14,8,15,19,21,24,38,32,24,24,14,13,19,23,14,23,19,19,18,28,25,28,27,22,20,25,24,26,29,21,20,29,29,30,44,40,32,27,38,35,41,47,51,58,45,40,38,26,29,24,15,21,17,14,7,8,17,10,9,9,12,6,7,9,8,6,2,7,4030 - 9334
27,-37.79471,145.0612,2006-10-28,7,3,2,2,3,2,2,1,3,1,2,1,1,0,3,0,0,0,2,1,2,1,2,1,2,3,2,2,5,4,5,12,10,17,22,23,20,19,25,32,21,23,33,27,37,37,37,37,30,30,43,40,31,26,26,13,22,31,30,19,23,20,23,33,27,26,35,23,33,22,37,31,28,22,31,26,26,22,14,4,14,11,13,6,9,5,10,6,8,6,5,3,12,10,12,7,4030 - 9334
28,-37.79471,145.0612,2006-10-29,5,4,7,2,3,1,4,2,0,3,1,3,1,0,0,1,5,3,1,2,0,1,5,2,0,1,1,3,1,3,2,6,6,13,8,11,17,20,16,15,20,21,31,34,24,21,31,34,31,39,32,44,48,39,48,38,28,42,38,38,32,37,42,33,27,30,46,25,33,28,31,29,27,30,17,21,23,24,12,13,15,12,9,7,8,13,11,6,10,5,5,7,4,4,3,5,4030 - 9334
29,-37.79471,145.0612,2006-10-30,1,2,1,0,1,1,0,1,0,0,0,1,2,0,0,0,0,1,2,2,2,1,0,0,4,5,7,8,11,14,14,23,28,24,28,30,25,15,14,22,19,22,18,19,30,23,16,21,27,19,33,22,15,21,21,30,24,35,27,33,32,30,45,40,32,43,34,39,45,48,54,61,47,35,35,38,19,19,12,15,9,10,16,11,6,14,9,7,10,7,4,1,4,6,2,2,4030 - 9334
30,-37.79471,145.0612,2006-10-31,1,4,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,3,4,6,4,9,10,14,24,24,19,33,38,29,28,21,12,18,18,15,22,22,16,21,23,17,28,25,29,29,25,27,17,22,26,23,19,30,33,42,44,41,36,42,41,42,44,52,59,58,57,51,33,28,27,21,18,16,15,15,14,13,13,11,9,14,13,10,5,3,1,3,6,4,4030 - 9334
