,NB_LATITUDE,NB_LONGITUDE,Date,V00,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,Identifier
10,-37.8612671,145.058038,2006-10-11,26,6,12,5,6,5,8,4,6,5,2,4,0,3,4,1,0,0,3,5,5,4,6,10,10,10,20,39,41,41,36,53,57,63,48,44,65,51,46,61,45,46,45,57,43,54,56,71,51,60,60,78,60,72,57,84,67,66,62,79,91,103,161,174,194,211,147,159,135,188,211,189,189,177,170,136,111,118,99,92,52,66,53,42,54,65,67,50,48,61,41,59,52,32,30,26,2846 - 38
11,-37.8612671,145.058038,2006-10-12,20,13,10,7,6,13,4,6,6,3,4,6,3,1,1,2,5,2,4,3,3,3,6,10,14,17,24,38,46,48,37,53,49,48,54,60,51,58,59,65,47,61,54,73,51,66,65,42,68,68,58,81,62,66,72,59,70,79,73,108,114,136,128,130,106,139,133,140,179,197,183,179,196,196,121,116,108,127,86,76,63,63,77,53,61,107,105,58,50,65,54,38,40,30,24,20,2846 - 38
12,-37.8612671,145.058038,2006-10-13,17,17,11,10,8,10,3,5,12,5,4,2,1,2,3,3,2,5,2,1,6,3,6,10,12,13,33,38,34,47,44,61,45,62,59,60,50,56,72,59,45,47,68,50,46,49,58,58,65,65,64,80,68,63,69,67,99,71,97,73,91,129,174,151,174,185,198,168,185,191,211,200,218,187,156,112,113,99,92,58,51,67,64,49,48,39,53,53,37,61,53,41,47,52,42,50,2846 - 38
13,-37.8612671,145.058038,2006-10-14,35,36,41,29,23,22,21,17,17,11,14,13,9,10,9,4,7,7,7,3,4,10,11,13,17,7,10,16,17,19,10,33,29,29,32,33,42,40,49,68,47,66,66,71,82,64,73,78,83,75,69,84,85,82,60,86,64,55,69,54,82,65,86,71,72,87,80,92,73,105,77,71,92,72,64,70,40,46,51,42,39,41,32,32,41,23,32,38,47,45,51,38,35,66,47,51,2846 - 38
14,-37.8612671,145.058038,2006-10-15,38,46,37,33,32,22,20,16,26,23,23,19,19,18,8,16,13,15,7,9,12,14,10,9,7,7,15,9,10,13,13,6,19,12,27,28,18,32,34,37,32,50,38,44,56,59,61,52,67,81,59,57,74,56,78,57,59,55,64,61,88,50,82,83,85,89,84,90,98,94,78,70,90,89,83,60,66,70,76,63,71,37,30,39,40,46,36,25,41,30,30,21,27,15,16,30,2846 - 38
15,-37.8612671,145.058038,2006-10-16,14,15,7,7,6,5,8,5,8,4,3,3,1,0,1,1,0,5,4,2,3,5,10,12,10,16,26,34,40,46,45,44,67,83,56,51,51,44,52,49,56,48,45,50,46,56,52,57,54,46,63,48,50,60,55,51,67,62,81,64,95,119,108,159,168,177,175,185,148,182,186,200,215,161,152,125,121,104,77,56,54,61,53,44,41,44,34,35,44,22,35,53,10,24,22,16,2846 - 38
16,-37.8612671,145.058038,2006-10-17,21,14,16,11,5,4,5,6,1,3,4,2,1,1,1,3,2,1,2,6,2,3,12,12,11,8,22,31,36,45,32,55,37,54,48,53,54,55,50,72,41,41,70,58,48,57,51,58,67,55,41,64,45,47,66,48,63,74,76,92,82,88,145,148,162,191,197,167,196,207,250,241,253,207,171,150,129,100,85,82,62,54,47,69,59,67,54,44,35,34,40,45,31,33,31,33,2846 - 38
17,-37.8612671,145.058038,2006-10-18,22,24,11,6,13,3,1,7,6,3,2,0,3,2,2,4,3,1,1,2,3,7,9,8,13,12,24,30,45,38,36,47,57,64,59,54,50,61,44,59,44,35,37,49,48,66,58,62,59,72,53,69,65,69,72,57,66,67,78,82,95,129,139,159,178,177,175,185,161,188,192,200,195,175,171,150,115,113,106,79,77,80,68,64,56,47,49,52,50,47,33,47,41,45,32,29,2846 - 38
18,-37.8612671,145.058038,2006-10-19,23,15,15,3,8,6,2,12,4,6,1,6,2,3,2,3,6,3,1,3,6,8,3,13,23,10,32,27,38,55,47,49,71,38,71,51,54,58,62,52,40,49,60,48,49,52,62,47,69,63,57,71,59,65,54,65,60,69,70,104,91,129,157,162,153,181,175,180,161,185,193,200,180,162,178,108,104,93,102,94,82,67,70,71,69,61,75,56,67,54,48,47,31,43,38,37,2846 - 38
19,-37.8612671,145.058038,2006-10-20,20,24,18,14,9,6,9,8,8,7,6,0,6,5,2,6,4,5,3,3,4,3,6,17,15,9,35,34,35,49,37,53,45,67,55,60,42,51,60,40,57,42,65,49,58,54,54,80,81,66,60,67,59,60,77,64,69,100,78,89,91,129,150,199,140,177,177,185,150,218,220,200,218,195,152,114,87,81,76,63,59,57,64,54,42,37,48,50,20,40,44,51,62,36,44,33,2846 - 38
20,-37.8612671,145.058038,2006-10-21,44,40,29,21,27,6,13,20,19,15,15,11,10,11,14,5,2,10,8,7,7,6,9,10,11,7,11,20,16,19,31,31,30,28,37,43,55,43,58,59,60,71,66,76,78,73,71,82,73,81,85,73,77,62,65,65,57,68,65,61,61,66,61,64,76,83,66,86,63,90,72,53,61,82,49,54,66,65,57,56,37,29,37,34,33,29,33,32,35,28,22,29,31,59,46,49,2846 - 38
21,-37.8612671,145.058038,2006-10-22,44,51,44,28,40,29,30,16,17,12,14,14,17,14,18,11,13,8,7,15,8,11,7,3,9,8,9,15,16,7,9,19,18,15,17,24,20,22,40,39,31,40,44,39,45,65,55,62,57,68,72,68,60,66,61,58,54,59,53,69,77,64,53,77,86,80,94,68,96,90,114,93,84,63,71,63,53,51,57,37,52,45,58,44,37,31,46,35,40,31,23,25,23,16,14,12,2846 - 38
22,-37.8612671,145.058038,2006-10-23,20,17,8,7,5,11,6,2,2,5,4,3,1,1,3,2,4,4,4,3,2,9,15,8,13,14,19,29,39,42,35,50,53,58,40,59,43,56,48,51,58,36,49,56,66,46,71,61,63,65,52,61,45,51,51,68,53,61,83,72,79,116,150,159,168,158,175,185,161,172,203,181,204,183,175,138,116,113,62,65,65,42,49,52,40,50,38,26,42,44,33,32,19,31,25,14,2846 - 38
23,-37.8612671,145.058038,2006-10-24,17,11,5,8,8,4,4,7,2,3,2,1,2,1,2,3,0,2,4,1,5,6,8,15,25,13,20,39,39,38,31,52,66,52,44,52,49,69,66,59,47,55,63,51,65,66,79,48,71,65,66,72,48,66,59,47,70,64,71,89,85,129,127,162,174,176,175,151,161,187,211,200,218,195,167,146,137,114,96,76,76,66,49,58,63,53,54,57,47,43,32,43,20,28,25,10,2846 - 38
24,-37.8612671,145.058038,2006-10-25,9,21,12,9,4,3,7,6,6,2,2,3,0,2,3,3,2,1,3,4,2,5,8,11,13,13,26,32,49,42,42,62,41,68,45,59,53,54,42,55,33,45,35,50,44,46,48,58,60,45,70,74,54,77,57,75,59,67,72,68,90,110,139,150,142,175,171,185,200,221,220,209,218,195,171,161,133,108,122,76,67,82,62,59,51,46,62,47,50,40,43,34,40,33,32,20,2846 - 38
25,-37.8612671,145.058038,2006-10-26,12,11,6,10,7,6,8,3,4,2,4,5,0,3,2,2,2,0,5,1,3,7,5,17,14,8,19,31,35,37,40,61,54,63,50,62,51,59,66,55,55,58,41,44,65,60,68,66,75,79,65,60,59,60,61,86,73,70,87,77,89,129,146,159,168,177,152,185,194,191,208,194,188,199,195,145,105,128,120,75,92,71,75,71,61,47,56,68,58,47,56,48,32,44,45,35,2846 - 38
26,-37.8612671,145.058038,2006-10-27,27,15,17,18,12,6,6,7,13,4,8,4,3,2,2,4,4,4,1,3,2,6,12,12,14,10,35,27,25,45,42,48,51,56,53,54,54,67,47,41,45,52,40,51,44,86,69,77,67,75,62,69,60,77,64,65,64,100,78,89,91,163,170,144,168,177,214,205,161,189,220,207,195,163,142,129,110,112,87,59,67,54,64,53,37,54,35,48,36,46,52,50,53,45,44,38,2846 - 38
27,-37.8612671,145.058038,2006-10-28,46,34,28,22,27,16,19,8,20,12,12,11,7,9,4,11,7,6,4,3,15,3,9,9,8,5,15,15,14,18,11,22,33,34,40,44,60,47,48,58,43,54,81,61,76,57,62,84,92,81,69,63,68,53,60,67,64,60,48,61,49,64,70,59,64,69,78,97,86,92,71,82,96,66,76,78,63,52,42,54,52,34,34,21,25,18,34,38,40,31,38,43,48,43,60,55,2846 - 38
28,-37.8612671,145.058038,2006-10-29,46,39,44,29,33,29,24,0,0,0,0,15,21,24,13,12,12,10,6,11,8,12,7,10,8,8,7,8,8,15,12,7,19,10,15,19,18,21,20,32,36,27,31,34,48,49,41,60,68,56,86,48,51,73,54,49,59,67,64,79,72,81,72,67,84,89,84,92,86,78,90,88,74,66,58,64,77,57,44,52,49,37,48,36,45,26,42,32,37,29,23,21,15,20,24,18,2846 - 38
29,-37.8612671,145.058038,2006-10-30,10,12,13,8,9,13,4,8,7,5,3,2,2,2,3,3,2,1,3,4,1,12,3,14,12,9,24,54,31,33,44,54,52,60,50,53,48,49,48,47,37,46,46,60,66,64,49,76,64,70,57,69,60,54,60,74,57,71,63,75,103,104,150,159,168,177,175,185,161,209,230,184,206,195,171,126,120,118,69,64,62,60,41,48,56,48,44,38,33,31,27,23,35,26,17,18,2846 - 38
30,-37.8612671,145.058038,2006-10-31,7,15,8,8,9,3,7,6,5,4,4,2,4,2,1,2,0,3,5,4,4,2,12,17,14,11,26,34,33,36,37,56,56,61,58,60,58,55,61,66,39,43,50,51,57,40,55,58,55,66,52,62,78,50,50,59,74,78,70,102,75,98,96,113,179,185,199,133,138,163,223,204,219,242,192,157,120,107,91,83,78,68,66,53,51,53,60,51,50,33,59,44,33,18,24,21,2846 - 38
